,pre,post,witvliet_7_syn,witvliet_8_syn,cel_n2u_syn,pristi_series14,pristi_series15,how_many_datasets_have_syn,sum_synaptic_weight,average_synaptic_weight,herm_conservation,pristi_conservation,species_specific
2558,OLQDL,SMBDR,0.0,1.0,0.0,2.0,0.0,2,3.0,1.5,1,1,not specific
2559,OLQDL,URYDL,0.0,0.0,3.0,2.0,0.0,2,5.0,2.5,1,1,not specific
2560,OLQDR,AVFL,0.0,0.0,0.0,0.0,3.0,1,3.0,3.0,0,1,not specific
2561,OLQDR,AVJL,0.0,0.0,0.0,0.0,3.0,1,3.0,3.0,0,1,not specific
2562,OLQDR,AVJR,0.0,0.0,0.0,0.0,3.0,1,3.0,3.0,0,1,not specific
2563,OLQDR,BDUL,0.0,0.0,0.0,0.0,3.0,1,3.0,3.0,0,1,not specific
2564,OLQDR,BDUR,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2565,OLQDR,CEPDR,0.0,0.0,0.0,5.0,0.0,1,5.0,5.0,0,1,not specific
2566,OLQDR,IL1DR,1.0,0.0,1.0,35.0,2.0,4,39.0,9.75,2,2,not specific
2567,OLQDR,IL2DR,0.0,0.0,0.0,6.0,0.0,1,6.0,6.0,0,1,not specific
2568,OLQDR,IL2R,6.0,4.0,0.0,0.0,0.0,2,10.0,5.0,2,0,not specific
2569,OLQDR,OLQDR,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2570,OLQDR,PVNR,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2571,OLQDR,PVR,0.0,0.0,0.0,9.0,0.0,1,9.0,9.0,0,1,not specific
2572,OLQDR,RICL,1.0,1.0,2.0,0.0,0.0,3,4.0,1.3333333333333333,3,0,cel_specific
2573,OLQDR,RICR,1.0,1.0,2.0,0.0,0.0,3,4.0,1.3333333333333333,3,0,cel_specific
2574,OLQDR,RIH,1.0,0.0,2.0,0.0,0.0,2,3.0,1.5,2,0,not specific
2575,OLQDR,RIPR,0.0,0.0,0.0,1.0,3.0,2,4.0,2.0,0,2,pristi_specific
2576,OLQDR,RIVR,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
2577,OLQDR,RMDDL,4.0,4.0,9.0,0.0,0.0,3,17.0,5.666666666666667,3,0,cel_specific
2578,OLQDR,RMDVL,0.0,0.0,0.0,4.0,0.0,1,4.0,4.0,0,1,not specific
2579,OLQDR,RMDVR,0.0,0.0,0.0,15.0,0.0,1,15.0,15.0,0,1,not specific
2580,OLQDR,RMER,1.0,0.0,1.0,5.0,0.0,3,7.0,2.3333333333333335,2,1,not specific
2581,OLQDR,RMHR,1.0,1.0,3.0,0.0,0.0,3,5.0,1.6666666666666667,3,0,cel_specific
2582,OLQDR,SIADL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2583,OLQDR,SIBVR,4.0,4.0,6.0,0.0,0.0,3,14.0,4.666666666666667,3,0,cel_specific
2584,OLQDR,SMBDL,1.0,1.0,0.0,4.0,0.0,3,6.0,2.0,2,1,not specific
2585,OLQDR,URYDR,0.0,0.0,0.0,1.0,2.0,2,3.0,1.5,0,2,pristi_specific
2586,OLQVL,AVAL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2587,OLQVL,AVDR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2588,OLQVL,AVER,0.0,0.0,0.0,5.0,0.0,1,5.0,5.0,0,1,not specific
2589,OLQVL,CEPVL,0.0,0.0,0.0,0.0,2.0,1,2.0,2.0,0,1,not specific
2590,OLQVL,DVA,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
2591,OLQVL,IL1VL,1.0,0.0,0.0,22.0,11.0,3,34.0,11.333333333333334,1,2,not specific
2592,OLQVL,IL2L,2.0,4.0,1.0,0.0,0.0,3,7.0,2.3333333333333335,3,0,cel_specific
2593,OLQVL,IL2VL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
2594,OLQVL,OLLL,0.0,0.0,0.0,3.0,5.0,2,8.0,4.0,0,2,pristi_specific
2595,OLQVL,PVPL,0.0,0.0,0.0,7.0,0.0,1,7.0,7.0,0,1,not specific
2596,OLQVL,RIAL,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2597,OLQVL,RICL,1.0,1.0,4.0,1.0,0.0,4,7.0,1.75,3,1,not specific
2598,OLQVL,RICR,0.0,1.0,0.0,0.0,2.0,2,3.0,1.5,1,1,not specific
2599,OLQVL,RIML,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
2600,OLQVL,RMDDL,0.0,0.0,0.0,6.0,8.0,2,14.0,7.0,0,2,pristi_specific
2601,OLQVL,RMDVR,6.0,5.0,14.0,2.0,0.0,4,27.0,6.75,3,1,not specific
2602,OLQVL,RMED,1.0,1.0,0.0,0.0,0.0,2,2.0,1.0,2,0,not specific
2603,OLQVL,RMEL,1.0,0.0,0.0,6.0,3.0,3,10.0,3.3333333333333335,1,2,not specific
2604,OLQVL,RMHL,0.0,1.0,2.0,0.0,0.0,2,3.0,1.5,2,0,not specific
2605,OLQVL,SIAVL,0.0,0.0,9.0,0.0,0.0,1,9.0,9.0,1,0,not specific
2606,OLQVL,SIBDL,7.0,5.0,13.0,0.0,0.0,3,25.0,8.333333333333334,3,0,cel_specific
2607,OLQVL,SIBVL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
2608,OLQVL,SMBVL,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2609,OLQVL,URAVL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
2610,OLQVL,URBL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2611,OLQVL,URYVL,0.0,0.0,0.0,4.0,0.0,1,4.0,4.0,0,1,not specific
2612,OLQVR,ADAR,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2613,OLQVR,AVEL,0.0,0.0,0.0,19.0,0.0,1,19.0,19.0,0,1,not specific
2614,OLQVR,IL1VR,1.0,0.0,2.0,22.0,0.0,3,25.0,8.333333333333334,2,1,not specific
2615,OLQVR,IL2R,3.0,3.0,0.0,0.0,0.0,2,6.0,3.0,2,0,not specific
2616,OLQVR,IL2VR,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2617,OLQVR,OLLR,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
2618,OLQVR,PVPR,1.0,0.0,0.0,2.0,0.0,2,3.0,1.5,1,1,not specific
2619,OLQVR,RIAR,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
2620,OLQVR,RICL,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2621,OLQVR,RICR,1.0,1.0,3.0,0.0,0.0,3,5.0,1.6666666666666667,3,0,cel_specific
2622,OLQVR,RIGR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2623,OLQVR,RIH,0.0,1.0,18.0,0.0,0.0,2,19.0,9.5,2,0,not specific
2624,OLQVR,RIPR,0.0,0.0,18.0,0.0,0.0,1,18.0,18.0,1,0,not specific
2625,OLQVR,RIR,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2626,OLQVR,RMDDR,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
2627,OLQVR,RMDVL,5.0,7.0,18.0,1.0,0.0,4,31.0,7.75,3,1,not specific
2628,OLQVR,RMED,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2629,OLQVR,RMER,1.0,1.0,2.0,21.0,0.0,4,25.0,6.25,3,1,not specific
2630,OLQVR,RMHR,1.0,0.0,1.0,0.0,0.0,2,2.0,1.0,2,0,not specific
2631,OLQVR,SIBDR,5.0,7.0,18.0,0.0,0.0,3,30.0,10.0,3,0,cel_specific
2632,OLQVR,URXR,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
2633,OLQVR,URYVR,0.0,0.0,0.0,4.0,4.0,2,8.0,4.0,0,2,pristi_specific
2634,PLNL,AIBR,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2635,PLNL,AVBR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2637,PLNL,CEPVL,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2638,PLNL,OLQVL,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2639,PLNL,RICL,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2640,PLNL,RID,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2641,PLNL,RIVR,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
2642,PLNL,RMDVR,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
2643,PLNL,RMFL,0.0,0.0,0.0,4.0,0.0,1,4.0,4.0,0,1,not specific
2644,PLNL,RMFR,0.0,0.0,0.0,7.0,0.0,1,7.0,7.0,0,1,not specific
2645,PLNL,RMGL,0.0,1.0,0.0,0.0,3.0,2,4.0,2.0,1,1,not specific
2646,PLNL,SAADL,2.0,9.0,6.0,6.0,3.0,5,26.0,5.2,3,2,core
2647,PLNL,SAAVR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2648,PLNL,SMBVL,6.0,8.0,8.0,3.0,5.0,5,30.0,6.0,3,2,core
2649,PLNL,SMDDL,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2650,PLNL,SMDVR,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific
2651,PLNR,AIBL,0.0,0.0,0.0,0.0,8.0,1,8.0,8.0,0,1,not specific
2652,PLNR,AVAL,0.0,0.0,0.0,2.0,8.0,2,10.0,5.0,0,2,pristi_specific
2653,PLNR,RICL,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2654,PLNR,RICR,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2655,PLNR,RMDL,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
2656,PLNR,RMDVL,0.0,0.0,1.0,0.0,2.0,2,3.0,1.5,1,1,not specific
2657,PLNR,RMFL,0.0,0.0,0.0,0.0,3.0,1,3.0,3.0,0,1,not specific
2658,PLNR,RMFR,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
2659,PLNR,RMGR,3.0,2.0,0.0,0.0,0.0,2,5.0,2.5,2,0,not specific
2660,PLNR,RMHL,0.0,0.0,0.0,0.0,2.0,1,2.0,2.0,0,1,not specific
2661,PLNR,SAADR,6.0,9.0,8.0,0.0,5.0,4,28.0,7.0,3,1,not specific
2662,PLNR,SAAVL,0.0,1.0,1.0,0.0,0.0,2,2.0,1.0,2,0,not specific
2663,PLNR,SMBVR,5.0,6.0,13.0,0.0,16.0,4,40.0,10.0,3,1,not specific
2664,PLNR,SMDDR,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2665,PLNR,SMDVL,1.0,3.0,0.0,0.0,0.0,2,4.0,2.0,2,0,not specific
2666,PVCL,ADAL,1.0,1.0,0.0,0.0,0.0,2,2.0,1.0,2,0,not specific
2667,PVCL,ADLR,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
2668,PVCL,ALML,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2669,PVCL,AQR,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
2670,PVCL,ASHR,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
2671,PVCL,AVAL,3.0,2.0,0.0,0.0,0.0,2,5.0,2.5,2,0,not specific
2672,PVCL,AVAR,0.0,1.0,2.0,0.0,0.0,2,3.0,1.5,2,0,not specific
2673,PVCL,AVBL,5.0,5.0,4.0,14.0,7.0,5,35.0,7.0,3,2,core
2674,PVCL,AVBR,9.0,9.0,33.0,21.0,13.0,5,85.0,17.0,3,2,core
2675,PVCL,AVDL,1.0,1.0,5.0,5.0,4.0,5,16.0,3.2,3,2,core
2676,PVCL,AVDR,1.0,4.0,11.0,8.0,0.0,4,24.0,6.0,3,1,not specific
2677,PVCL,AVEL,2.0,3.0,0.0,0.0,0.0,2,5.0,2.5,2,0,not specific
2678,PVCL,AVER,3.0,1.0,13.0,0.0,2.0,4,19.0,4.75,3,1,not specific
2679,PVCL,AVHR,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2680,PVCL,AVJL,0.0,2.0,3.0,0.0,0.0,2,5.0,2.5,2,0,not specific
2681,PVCL,AVJR,1.0,1.0,2.0,9.0,2.0,5,15.0,3.0,3,2,core
2682,PVCL,DVA,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
2683,PVCL,FLPR,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2684,PVCL,PVCL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2685,PVCL,PVCR,0.0,1.0,9.0,0.0,0.0,2,10.0,5.0,2,0,not specific
2686,PVCL,PVDL,0.0,0.0,0.0,0.0,4.0,1,4.0,4.0,0,1,not specific
2687,PVCL,PVPL,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
2688,PVCL,RID,10.0,6.0,12.0,0.0,2.0,4,30.0,7.5,3,1,not specific
2689,PVCL,RIFL,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2690,PVCL,RIFR,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
2691,PVCL,RIML,0.0,0.0,0.0,21.0,11.0,2,32.0,16.0,0,2,pristi_specific
2692,PVCL,RIPL,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2693,PVCL,RIS,0.0,1.0,2.0,2.0,0.0,3,5.0,1.6666666666666667,2,1,not specific
2694,PVCL,SAAVR,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2695,PVCL,SDQL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2696,PVCL,SIBDL,2.0,1.0,2.0,0.0,0.0,3,5.0,1.6666666666666667,3,0,cel_specific
2697,PVCL,SIBVL,1.0,1.0,5.0,0.0,0.0,3,7.0,2.3333333333333335,3,0,cel_specific
2698,PVCL,SMBVR,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific
2700,PVCR,AIYR,0.0,0.0,0.0,0.0,3.0,1,3.0,3.0,0,1,not specific
2701,PVCR,ALML,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0,0,1,not specific
2702,PVCR,AQR,0.0,1.0,2.0,0.0,0.0,2,3.0,1.5,2,0,not specific
2703,PVCR,AVAL,0.0,1.0,3.0,1.0,0.0,3,5.0,1.6666666666666667,2,1,not specific
2704,PVCR,AVAR,4.0,4.0,4.0,0.0,0.0,3,12.0,4.0,3,0,cel_specific
2705,PVCR,AVBL,12.0,11.0,26.0,10.0,18.0,5,77.0,15.4,3,2,core
2706,PVCR,AVBR,8.0,8.0,14.0,23.0,17.0,5,70.0,14.0,3,2,core
2707,PVCR,AVDL,9.0,6.0,13.0,10.0,9.0,5,47.0,9.4,3,2,core
2708,PVCR,AVDR,2.0,1.0,6.0,4.0,0.0,4,13.0,3.25,3,1,not specific
2709,PVCR,AVEL,3.0,3.0,11.0,0.0,0.0,3,17.0,5.666666666666667,3,0,cel_specific
2710,PVCR,AVER,3.0,1.0,6.0,0.0,0.0,3,10.0,3.3333333333333335,3,0,cel_specific
2711,PVCR,AVHL,0.0,1.0,1.0,0.0,0.0,2,2.0,1.0,2,0,not specific
2712,PVCR,AVJL,1.0,2.0,0.0,13.0,4.0,4,20.0,5.0,2,2,not specific
2713,PVCR,AVKR,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2714,PVCR,DVA,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
2715,PVCR,FLPL,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
2716,PVCR,PVCL,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
2717,PVCR,PVPR,0.0,0.0,1.0,2.0,0.0,2,3.0,1.5,1,1,not specific
2718,PVCR,RID,0.0,0.0,15.0,0.0,2.0,2,17.0,8.5,1,1,not specific
2719,PVCR,RIMR,0.0,0.0,0.0,16.0,18.0,2,34.0,17.0,0,2,pristi_specific
2720,PVCR,RIPL,0.0,0.0,0.0,0.0,3.0,1,3.0,3.0,0,1,not specific
2721,PVCR,RIPR,0.0,0.0,0.0,5.0,0.0,1,5.0,5.0,0,1,not specific
2722,PVCR,RIS,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2723,PVCR,SIAVR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2724,PVCR,SIBDL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2725,PVCR,SIBDR,0.0,6.0,0.0,0.0,0.0,1,6.0,6.0,1,0,not specific
2726,PVCR,SIBVL,2.0,1.0,0.0,3.0,0.0,3,6.0,2.0,2,1,not specific
2727,PVCR,SIBVR,0.0,4.0,5.0,0.0,0.0,2,9.0,4.5,2,0,not specific
2728,PVCR,URXR,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
2729,PVDL,AVDL,0.0,0.0,0.0,8.0,9.0,2,17.0,8.5,0,2,pristi_specific
2730,PVDL,AVFL,0.0,0.0,0.0,0.0,2.0,1,2.0,2.0,0,1,not specific
2731,PVDL,AVJL,0.0,0.0,0.0,5.0,4.0,2,9.0,4.5,0,2,pristi_specific
2732,PVDL,AVJR,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0,0,1,not specific
2733,PVDL,RID,0.0,0.0,0.0,0.0,3.0,1,3.0,3.0,0,1,not specific
2734,PVDL,URXL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
2735,PVDL,URYDL,0.0,0.0,0.0,0.0,3.0,1,3.0,3.0,0,1,not specific
2736,PVDR,AVDR,0.0,0.0,0.0,6.0,0.0,1,6.0,6.0,0,1,not specific
2737,PVDR,AVJR,0.0,0.0,0.0,4.0,3.0,2,7.0,3.5,0,2,pristi_specific
2738,PVDR,SIBDL,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
2739,PVNL,ADFL,0.0,0.0,0.0,0.0,2.0,1,2.0,2.0,0,1,not specific
2740,PVNL,AIAL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2741,PVNL,AIAR,0.0,0.0,0.0,2.0,3.0,2,5.0,2.5,0,2,pristi_specific
2742,PVNL,AIBL,0.0,0.0,0.0,23.0,11.0,2,34.0,17.0,0,2,pristi_specific
2743,PVNL,AIBR,0.0,0.0,0.0,20.0,0.0,1,20.0,20.0,0,1,not specific
2744,PVNL,AIML,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2745,PVNL,AIMR,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
2746,PVNL,AIZR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2747,PVNL,ASEL,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2748,PVNL,ASER,0.0,0.0,0.0,10.0,0.0,1,10.0,10.0,0,1,not specific
2749,PVNL,ASIL,0.0,0.0,0.0,13.0,0.0,1,13.0,13.0,0,1,not specific
2750,PVNL,ASIR,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
2751,PVNL,ASJL,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific
2752,PVNL,ASJR,0.0,0.0,0.0,0.0,3.0,1,3.0,3.0,0,1,not specific
2753,PVNL,ASKL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
2754,PVNL,ASKR,0.0,0.0,0.0,8.0,3.0,2,11.0,5.5,0,2,pristi_specific
2755,PVNL,AVBL,2.0,0.0,0.0,14.0,1.0,3,17.0,5.666666666666667,1,2,not specific
2756,PVNL,AVDR,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific
2757,PVNL,AVFL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2758,PVNL,AVJL,0.0,2.0,4.0,0.0,0.0,2,6.0,3.0,2,0,not specific
2759,PVNL,AVJR,0.0,2.0,5.0,0.0,0.0,2,7.0,3.5,2,0,not specific
2760,PVNL,AVM,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2761,PVNL,AWAL,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2762,PVNL,AWAR,0.0,0.0,0.0,6.0,0.0,1,6.0,6.0,0,1,not specific
2763,PVNL,AWBL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
2764,PVNL,BDUL,2.0,3.0,7.0,0.0,3.0,4,15.0,3.75,3,1,not specific
2765,PVNL,BDUR,1.0,4.0,2.0,0.0,0.0,3,7.0,2.3333333333333335,3,0,cel_specific
2768,PVNL,HSNL,1.0,0.0,0.0,1.0,0.0,2,2.0,1.0,1,1,not specific
2769,PVNL,HSNR,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific
2771,PVNL,OLLL,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2772,PVNL,OLQDL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
2773,PVNL,PVNL,0.0,0.0,0.0,17.0,0.0,1,17.0,17.0,0,1,not specific
2774,PVNL,PVNR,1.0,1.0,4.0,0.0,0.0,3,6.0,2.0,3,0,cel_specific
2775,PVNL,PVQL,0.0,0.0,0.0,2.0,2.0,2,4.0,2.0,0,2,pristi_specific
2776,PVNL,PVQR,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
2777,PVNL,RICL,0.0,0.0,0.0,0.0,3.0,1,3.0,3.0,0,1,not specific
2778,PVNL,RIFL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2779,PVNL,RIML,0.0,0.0,0.0,11.0,0.0,1,11.0,11.0,0,1,not specific
2780,PVNL,SIBVR,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
2781,PVNL,SMBVL,1.0,0.0,0.0,3.0,1.0,3,5.0,1.6666666666666667,1,2,not specific
2782,PVNL,URXL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
2783,PVNL,URYVL,0.0,0.0,0.0,17.0,0.0,1,17.0,17.0,0,1,not specific
2784,PVNR,ADAR,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2785,PVNR,ALML,1.0,0.0,2.0,0.0,0.0,2,3.0,1.5,2,0,not specific
2786,PVNR,ALMR,0.0,2.0,0.0,1.0,0.0,2,3.0,1.5,1,1,not specific
2787,PVNR,AVBL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2788,PVNR,AVER,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2789,PVNR,AVJL,1.0,2.0,0.0,5.0,0.0,3,8.0,2.6666666666666665,2,1,not specific
2790,PVNR,AVJR,0.0,0.0,1.0,6.0,0.0,2,7.0,3.5,1,1,not specific
2791,PVNR,AVM,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2792,PVNR,BDUL,2.0,2.0,1.0,0.0,0.0,3,5.0,1.6666666666666667,3,0,cel_specific
2793,PVNR,BDUR,3.0,5.0,0.0,4.0,10.0,4,22.0,5.5,2,2,not specific
2794,PVNR,CEPDL,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
2795,PVNR,CEPVR,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2796,PVNR,PVNL,1.0,3.0,0.0,0.0,0.0,2,4.0,2.0,2,0,not specific
2797,PVNR,PVNR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2798,PVNR,PVR,0.0,0.0,0.0,5.0,0.0,1,5.0,5.0,0,1,not specific
2799,PVNR,RIFR,2.0,1.0,0.0,1.0,0.0,3,4.0,1.3333333333333333,2,1,not specific
2800,PVNR,RIS,0.0,0.0,0.0,9.0,10.0,2,19.0,9.5,0,2,pristi_specific
2801,PVNR,RMGL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2802,PVNR,SDQL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2803,PVNR,URBL,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
2804,PVNR,URXL,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
2805,PVPL,ADAL,1.0,1.0,1.0,1.0,0.0,4,4.0,1.0,3,1,not specific
2806,PVPL,AIBR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2807,PVPL,AQR,3.0,3.0,9.0,1.0,0.0,4,16.0,4.0,3,1,not specific
2808,PVPL,ASHL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2809,PVPL,AVAL,2.0,3.0,4.0,0.0,0.0,3,9.0,3.0,3,0,cel_specific
2810,PVPL,AVAR,1.0,2.0,4.0,13.0,0.0,4,20.0,5.0,3,1,not specific
2811,PVPL,AVBL,8.0,9.0,14.0,4.0,4.0,5,39.0,7.8,3,2,core
2812,PVPL,AVBR,4.0,4.0,13.0,15.0,13.0,5,49.0,9.8,3,2,core
2813,PVPL,AVDR,0.0,1.0,4.0,29.0,5.0,4,39.0,9.75,2,2,not specific
2814,PVPL,AVER,0.0,2.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific
2815,PVPL,AVFL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2816,PVPL,AVFR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2817,PVPL,AVHR,4.0,1.0,3.0,0.0,0.0,3,8.0,2.6666666666666665,3,0,cel_specific
2818,PVPL,AVJR,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
2819,PVPL,AWBL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
2820,PVPL,DVA,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2821,PVPL,OLQVL,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
2822,PVPL,PVCL,6.0,5.0,3.0,7.0,3.0,5,24.0,4.8,3,2,core
2823,PVPL,PVCR,0.0,0.0,9.0,0.0,0.0,1,9.0,9.0,1,0,not specific
2824,PVPL,PVNL,0.0,0.0,0.0,0.0,2.0,1,2.0,2.0,0,1,not specific
2825,PVPL,PVQR,0.0,0.0,0.0,0.0,4.0,1,4.0,4.0,0,1,not specific
2826,PVPL,RICL,0.0,0.0,0.0,0.0,4.0,1,4.0,4.0,0,1,not specific
2827,PVPL,RID,0.0,0.0,0.0,0.0,2.0,1,2.0,2.0,0,1,not specific
2828,PVPL,RIFL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
2829,PVPL,RIGL,0.0,1.0,1.0,0.0,0.0,2,2.0,1.0,2,0,not specific
